filename,path,file_id,frequency,start_date,end_date,variable,variable_long_name,variable_standard_name,variable_cell_methods,variable_units,realm
20010101.ocean_daily_2001_025.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_025.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-25, 00:00:00","2001-01-26, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_026.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_026.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-26, 00:00:00","2001-01-27, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_027.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_027.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-27, 00:00:00","2001-01-28, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_028.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_028.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-28, 00:00:00","2001-01-29, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_029.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_029.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-29, 00:00:00","2001-01-30, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_030.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_030.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-30, 00:00:00","2001-01-31, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_031.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_031.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-01-31, 00:00:00","2001-02-01, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_032.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_032.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-01, 00:00:00","2001-02-02, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_033.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_033.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-02, 00:00:00","2001-02-03, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_034.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_034.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-03, 00:00:00","2001-02-04, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_035.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_035.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-04, 00:00:00","2001-02-05, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_036.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_036.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-05, 00:00:00","2001-02-06, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_037.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_037.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-06, 00:00:00","2001-02-07, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_038.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_038.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-07, 00:00:00","2001-02-08, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_039.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_039.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-08, 00:00:00","2001-02-09, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_040.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_040.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-09, 00:00:00","2001-02-10, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_041.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_041.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-10, 00:00:00","2001-02-11, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
20010101.ocean_daily_2001_042.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output001/20010101.ocean_daily_2001_042.nc,ocean.1day.nv:2.xh:3600.yh:845,1day,"2001-02-11, 00:00:00","2001-02-12, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'mlotst', 'nv', 'time', 'time_bnds', 'xh', 'yh', 'zos']","['Length of average period', 'Start time for average period', 'End time for average period', 'Ocean Mixed Layer Thickness Defined by Sigma T', 'vertex number', 'time', 'time axis boundaries', 'h point nominal longitude', 'h point nominal latitude', 'Sea surface height above geoid']","['', '', '', 'ocean_mixed_layer_thickness_defined_by_sigma_t', '', '', '', '', '', 'sea_surface_height_above_geoid']","['', '', '', 'area:mean yh:mean xh:mean time: mean', '', '', '', '', '', 'area:mean yh:mean xh:mean time: mean']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', 'm', '', 'days since 1991-01-01 00:00:00', 'days', 'degrees_east', 'degrees_north', 'm']",ocean
